date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
3/11/2020,MS,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
3/11/2020,MT,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,21,6
3/11/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,ND,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,2,0,0,0,0,8,1,14,2
3/11/2020,NE,0,0,0,0,0,0,0,0,0,0,47,0,0,0,134,0,0,5,0,2,0,0,0,0,0,0,0,0,0,150,34,0,0,0,0,0,0,150,34
3/11/2020,NH,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,162,44,0,0,0,0,0,0,162,44
3/11/2020,NJ,1,1,1,0,0,0,0,0,0,0,57,13,0,0,0,0,0,23,23,7,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,81,22,0,0
3/11/2020,NM,0,0,0,0,0,0,0,0,0,0,125,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,30,0,0,0,0,0,0,87,30
3/11/2020,NV,0,0,0,0,0,0,0,0,0,0,168,154,0,0,0,0,0,9,9,4,0,0,0,0,0,0,0,308,107,308,107,0,0,0,0,0,0,0,0
3/11/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,44,0,0,0,0,0,0,0,1521,425,1521,425,0,0,0,0,0,0,0,0
3/11/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,6,0,0,0,62,43,0,0,0,0,0,0,62,43
3/11/2020,OK,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
3/11/2020,OR,0,0,0,0,0,0,0,0,0,0,213,48,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,PA,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,105,33,105,33,0,0,0,0,104,104,0,0
3/11/2020,RI,0,0,0,0,0,0,0,0,0,0,139,34,0,0,144,0,0,5,0,0,0,0,0,0,0,6,0,116,27,116,27,0,0,0,0,144,34,150,34
3/11/2020,SC,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,41,10,0,0,0,0,0,0,0,0
3/11/2020,SD,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0
3/11/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,3,0,0,0,0,0,215,0,0,0,2471,135,0,0,0,0,0,0,2471,135
3/11/2020,UT,0,0,0,0,0,0,0,0,0,0,70,26,0,0,70,0,0,2,0,0,0,0,0,0,0,2,0,0,0,72,26,0,0,0,0,72,26,72,26
3/11/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,2092,0,6484,11,6484,11,0,18,0,0,0,0,0,0
3/11/2020,VT,0,0,0,0,0,0,0,0,0,0,57,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,66,28,0,0,0,0,58,23,66,28
3/11/2020,WA,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,62,0,0,0,0,0,0,0,7805,2319,7805,2319,0,0,0,0,7605,2267,0,0
3/11/2020,WI,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,59,19,59,19,0,0,0,0,0,0,0,0
3/11/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,0,0,0,37,11
3/10/2020,AK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0
3/10/2020,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,AR,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0
3/10/2020,AZ,0,0,0,0,8,8,0,0,0,0,51,7,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,222,75,0,0,0,0,57,8,222,75
3/10/2020,CA,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,133,133,19,0,0,0,0,0,0,0,0,0,823,19,0,0,0,0,0,0,823,19
3/10/2020,CO,0,0,0,0,0,0,0,0,0,0,251,109,0,0,0,0,0,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,2,0,1,0,0,0,0,0,8,0,0,0,168,46,0,0,0,0,0,0,168,46
3/10/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,22,7,22,7,0,0,0,0,0,0,0,0
3/10/2020,DE,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,FL,0,0,0,0,0,0,0,0,0,0,222,82,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,263,84,263,84,0,0,0,0,0,0,0,0
3/10/2020,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,2,0,0,0,29,23,0,0,0,0,0,0,29,23
3/10/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,12,1,12,1,0,0,0,0,0,0,0,0
3/10/2020,IA,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,8,8,5,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,0,0,0,0
3/10/2020,ID,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0
3/10/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,326,326,0,0,0,0,0,0,326,326
3/10/2020,IN,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,6,0,4,0,0,0,0,0,9,0,0,0,75,33,0,0,0,0,0,0,75,33
3/10/2020,KS,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0
3/10/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,34,13,0,0,0,0,0,0,34,13
3/10/2020,LA,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0
3/10/2020,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,51,0,0,0,0,0,118,0,0,0,502,109,0,0,0,0,0,0,502,109
3/10/2020,MD,0,0,0,0,0,0,0,0,0,0,89,16,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528,528,156,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,3,3
3/10/2020,MN,0,0,0,0,0,0,0,0,0,0,132,52,0,0,0,0,0,11,11,6,0,0,0,0,0,0,0,143,58,143,58,0,0,0,0,0,0,0,0
3/10/2020,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,8,0,0,0,42,6,0,0,0,0,0,0,42,6
3/10/2020,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,MT,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,15,4
3/10/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,ND,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,7,7,12,12
3/10/2020,NE,0,0,0,0,0,0,0,0,0,0,47,11,0,0,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,116,15,0,0,0,0,0,0,116,15
3/10/2020,NH,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,118,25,0,0,0,0,0,0,118,25
3/10/2020,NJ,0,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,16,16,1,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,59,13,0,0
3/10/2020,NM,0,0,0,0,0,0,0,0,0,0,87,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,57,0
3/10/2020,NV,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,201,75,201,75,0,0,0,0,0,0,0,0
3/10/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,63,0,0,0,0,0,0,0,1096,401,1096,401,0,0,0,0,0,0,0,0
3/10/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,19,11
3/10/2020,OK,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0
3/10/2020,OR,0,0,0,0,0,0,0,0,0,0,165,65,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,72,16,72,16,0,0,0,0,0,0,0,0
3/10/2020,RI,0,0,0,0,0,0,0,0,0,0,105,23,0,0,110,0,0,5,0,1,0,0,0,0,0,6,0,89,16,89,16,0,0,0,0,110,24,116,27
3/10/2020,SC,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
3/10/2020,SD,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0
3/10/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,0,0,0,0,0,209,0,0,0,2336,50,0,0,0,0,0,0,2336,50
3/10/2020,UT,0,0,0,0,0,0,0,0,0,0,44,11,0,0,44,0,0,2,0,1,0,0,0,0,0,2,0,0,0,46,12,0,0,0,0,46,12,46,12
3/10/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,1,0,0,2092,0,6473,10,6473,10,0,18,0,0,0,0,0,0
3/10/2020,VT,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,35,6,38,7
3/10/2020,WA,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,343,61,0,0,0,0,0,0,0,5486,1813,5486,1813,0,0,0,0,5338,1784,0,0
3/10/2020,WI,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,40,9,40,9,0,0,0,0,0,0,0,0
3/10/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,26,7
3/9/2020,AK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,23,9
3/9/2020,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,AR,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,12,6
3/9/2020,AZ,0,0,0,0,8,8,0,2,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,147,17,0,0,0,0,49,0,147,17
3/9/2020,CA,0,0,0,0,0,0,0,0,0,0,690,228,0,0,0,0,0,114,114,26,0,0,0,0,0,0,0,0,0,804,254,0,0,0,0,0,0,804,254
3/9/2020,CO,0,0,0,0,0,0,0,0,0,0,142,9,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,1,0,0,0,0,0,0,0,4,0,0,0,122,35,0,0,0,0,0,0,122,35
3/9/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,15,4,0,0,0,0,0,0,0,0
3/9/2020,DE,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,FL,0,0,0,0,0,0,0,0,0,0,140,22,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,179,36,179,36,0,0,0,0,0,0,0,0
3/9/2020,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,6,6
3/9/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,11,2,11,2,0,0,0,0,0,0,0,0
3/9/2020,IA,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,0
3/9/2020,ID,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,0,41,14,0,0
3/9/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,42,9,0,0,0,0,0,0,42,9
3/9/2020,KS,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
3/9/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,21,7
3/9/2020,LA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
3/9/2020,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,28,0,0,0,0,0,104,0,0,0,393,81,0,0,0,0,0,0,393,81
3/9/2020,MD,0,0,0,0,0,0,0,0,0,0,73,21,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,MN,0,0,0,0,0,0,0,0,0,0,80,32,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,85,35,85,35,0,0,0,0,0,0,0,0
3/9/2020,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,1,0,0,0,0,0,0,7,0,0,0,36,5,0,0,0,0,0,0,36,5
3/9/2020,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,MT,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0
3/9/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,NE,0,0,0,0,0,0,0,0,0,0,36,19,0,0,88,0,0,3,0,2,0,0,0,0,0,0,0,0,0,101,9,0,0,0,0,0,0,101,9
3/9/2020,NH,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,93,17,0,0,0,0,0,0,93,17
3/9/2020,NJ,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,15,15,9,0,0,0,0,0,0,0,0,0,50,13,0,0,0,0,46,9,0,0
3/9/2020,NM,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,0,0,0,57,11
3/9/2020,NV,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,126,23,126,23,0,0,0,0,0,0,0,0
3/9/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,28,0,0,0,0,0,0,0,695,307,695,307,0,0,0,0,0,0,0,0
3/9/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,8,2
3/9/2020,OK,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
3/9/2020,OR,0,0,0,0,0,0,0,0,0,0,100,23,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,56,17,56,17,0,0,0,0,0,0,0,0
3/9/2020,RI,0,0,0,0,0,0,0,0,0,0,82,15,0,0,85,0,0,4,0,1,0,0,0,0,0,4,0,73,18,73,18,0,0,0,0,86,16,89,16
3/9/2020,SC,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,0,0,31,21,0,0,0,0,0,0,0,0
3/9/2020,SD,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3/9/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,0,0,0,0,0,203,0,0,0,2286,18,0,0,0,0,0,0,2286,18
3/9/2020,UT,0,0,0,0,0,0,0,0,0,0,33,7,0,0,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34,7,0,0,0,0,34,7,34,7
3/9/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2092,0,6463,1,6463,1,0,18,0,0,0,0,0,0
3/9/2020,VT,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,29,5,31,5
3/9/2020,WA,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,282,38,0,0,0,0,0,0,0,3673,1041,3673,1041,0,0,0,0,3554,1024,0,0
3/9/2020,WI,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0
3/9/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,19,10
3/8/2020,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,14,2
3/8/2020,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,AR,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0
3/8/2020,AZ,0,0,0,0,6,6,0,0,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,130,13,0,0,0,0,49,0,130,13
3/8/2020,CA,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,88,88,19,0,0,0,0,0,0,0,0,0,550,19,0,0,0,0,0,0,550,19
3/8/2020,CO,0,0,0,0,0,0,0,0,0,0,133,29,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,1,0,1,0,0,0,0,0,2,0,0,0,87,23,0,0,0,0,0,0,87,23
3/8/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,11,3,0,0,0,0,0,0,0,0
3/8/2020,DE,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,FL,0,0,0,0,0,0,0,0,0,0,118,18,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,143,27,143,27,0,0,0,0,0,0,0,0
3/8/2020,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2,9,2,0,0,0,0,0,0,0,0
3/8/2020,IA,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
3/8/2020,ID,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0
3/8/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,33,6,0,0,0,0,0,0,33,6
3/8/2020,KS,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0
3/8/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,14,4
3/8/2020,LA,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
3/8/2020,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,97,0,0,0,312,61,0,0,0,0,0,0,312,61
3/8/2020,MD,0,0,0,0,0,0,0,0,0,0,52,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,MN,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0
3/8/2020,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,1,0,0,0,0,0,7,0,0,0,31,8,0,0,0,0,0,0,31,8
3/8/2020,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
